id,name,id_insumo,um_insumo,cantidad,costo_unitario
1000005,CHORIZO (1 UNIDAD),561.0,UNID,1.0,1.32
1000029,1 POLLO A LA BRASA,167.0,KG,1.06,1.33
1000029,1 POLLO A LA BRASA,233.0,LT,0.2,7.865835
1000029,1 POLLO A LA BRASA,246.0,LT,0.06,7.0940443
1000029,1 POLLO A LA BRASA,599.0,UNID,1.0,11.35
1000030,1 POLLO A LA BRASA LLEVAR ,182.0,KG,1.06,1.85
1000030,1 POLLO A LA BRASA LLEVAR ,233.0,LT,0.2,7.865835
1000030,1 POLLO A LA BRASA LLEVAR ,246.0,LT,0.06,7.0940443
1000030,1 POLLO A LA BRASA LLEVAR ,599.0,UNID,1.0,11.35
1000031,1/2 POLLO A LA BRASA ,182.0,KG,0.9,1.85
1000031,1/2 POLLO A LA BRASA ,233.0,LT,0.1,7.865835
1000031,1/2 POLLO A LA BRASA ,246.0,LT,0.06,7.0940443
1000031,1/2 POLLO A LA BRASA ,599.0,UNID,0.5,11.35
1000032,1/2 POLLO A LA BRASA LLEVAR ,182.0,KG,0.9,1.85
1000032,1/2 POLLO A LA BRASA LLEVAR ,233.0,LT,0.1,7.865835
1000032,1/2 POLLO A LA BRASA LLEVAR ,246.0,LT,0.06,7.0940443
1000032,1/2 POLLO A LA BRASA LLEVAR ,599.0,UNID,0.5,11.35
1000033,1/4 POLLO A LA BRASA ,182.0,KG,0.75,1.85
1000033,1/4 POLLO A LA BRASA ,233.0,LT,0.05,7.865835
1000033,1/4 POLLO A LA BRASA ,246.0,LT,0.03,7.0940443
1000033,1/4 POLLO A LA BRASA ,599.0,UNID,0.25,11.35
1000034,1/4 POLLO A LA BRASA LLEVAR ,167.0,KG,0.75,1.33
1000034,1/4 POLLO A LA BRASA LLEVAR ,233.0,LT,0.2,7.865835
1000034,1/4 POLLO A LA BRASA LLEVAR ,246.0,LT,0.03,7.0940443
1000034,1/4 POLLO A LA BRASA LLEVAR ,599.0,UNID,0.25,11.35
1000035,EMPANADAS TIPO ARGENTINAS 3 UNID ,249.0,UNID,1.0,2.69397
1000035,EMPANADAS TIPO ARGENTINAS 3 UNID ,252.0,LT,0.03,8.1024772
1000036,EMPANADAS TIPO ARGENTINAS 6 UNID ,249.0,UNID,2.0,2.69397
1000036,EMPANADAS TIPO ARGENTINAS 6 UNID ,252.0,LT,0.03,8.1024772
1000037,PAN AL AJO AL GRILL,254.0,UNID,1.0,1.1514571056
1000067,PORCIÓN  PAPAS FRITAS,8.0,LT,0.05,6.94
1000067,PORCIÓN  PAPAS FRITAS,79.0,KG,0.003,30.0
1000067,PORCIÓN  PAPAS FRITAS,100.0,KG,0.007,1.4
1000067,PORCIÓN  PAPAS FRITAS,182.0,KG,0.65,1.85
1000068,PORCIÓN  PAPAS AL GRILL,100.0,KG,0.002,1.4
1000068,PORCIÓN  PAPAS AL GRILL,232.0,LT,0.005,7.2336244
1000068,PORCIÓN  PAPAS AL GRILL,571.0,KG,0.5,2.98
1000071,PORCIÓN ARROZ CHAUFA,6.0,LT,0.004,25.93
1000071,PORCIÓN ARROZ CHAUFA,8.0,LT,0.002,6.94
1000071,PORCIÓN ARROZ CHAUFA,11.0,LT,0.03,6.72
1000071,PORCIÓN ARROZ CHAUFA,18.0,KG,0.0733,4.36
1000071,PORCIÓN ARROZ CHAUFA,60.0,UNID,1.0,0.41
1000071,PORCIÓN ARROZ CHAUFA,101.0,KG,0.03,12.86
1000071,PORCIÓN ARROZ CHAUFA,135.0,KG,0.004,4.22
1000071,PORCIÓN ARROZ CHAUFA,153.0,KG,0.006,11.07
1000071,PORCIÓN ARROZ CHAUFA,171.0,KG,0.005,6.49
1000071,PORCIÓN ARROZ CHAUFA,263.0,KG,0.0005,35.0
1000072,RODAJA DE PIÑA ASADA,26.0,KG,0.005,65.0
1000072,RODAJA DE PIÑA ASADA,75.0,LT,0.05,29.09
1000072,RODAJA DE PIÑA ASADA,93.0,KG,0.2,14.16
1000073,Cambio Asado de tira con hueso,547.0,UNID,1.0,10.16
1000074,Cambio Asado de tira sin hueso,548.0,UNID,1.0,10.3
1000075,Cambio Chuleta de cerdo 300 GR,562.0,UNID,1.0,5.23
1000076,Cambio Chuleta de res 300 GR,565.0,UNID,1.0,9.54
1000077,Cambio Costilla de cerdo 300 GR,558.0,UNID,1.0,7.392
1000078,Cambio Filete de pollo 300 GR,601.0,UNID,1.0,4.6518346
1000079,ALITAS BÚFFALO,8.0,LT,0.05,6.94
1000079,ALITAS BÚFFALO,135.0,KG,0.005,4.22
1000079,ALITAS BÚFFALO,175.0,KG,0.01,10.29
1000079,ALITAS BÚFFALO,182.0,KG,0.6,1.85
1000079,ALITAS BÚFFALO,238.0,LT,0.05,22.5599468
1000079,ALITAS BÚFFALO,603.0,UNID,1.0,8.2842494
1000081,PORCIÓN DE TORTA,679.0,UNID,1.0,6.8125
1000082,MATAMBRE DE CERDO,20.0,KG,0.015,2.62
1000082,MATAMBRE DE CERDO,38.0,LT,0.015,13.95
1000082,MATAMBRE DE CERDO,79.0,KG,0.002,30.0
1000082,MATAMBRE DE CERDO,84.0,KG,0.002,18.0
1000082,MATAMBRE DE CERDO,91.0,KG,0.001,43.0
1000082,MATAMBRE DE CERDO,98.0,KG,0.08,25.24
1000082,MATAMBRE DE CERDO,125.0,KG,0.004,5.08
1000082,MATAMBRE DE CERDO,182.0,KG,0.6,1.85
1000082,MATAMBRE DE CERDO,232.0,LT,0.005,7.2336244
1000082,MATAMBRE DE CERDO,576.0,KG,0.02,39.65
1000082,MATAMBRE DE CERDO,615.0,UNID,1.0,6.79
1000082,MATAMBRE DE CERDO,676.0,KG,0.007,4.35707
1000082,MATAMBRE DE CERDO,690.0,UNID,0.045,2.0
1000083,PIQUEO DE CHANCHO A LA BBQ,13.0,KG,0.002,13.0
1000083,PIQUEO DE CHANCHO A LA BBQ,14.0,KG,0.002,15.0
1000083,PIQUEO DE CHANCHO A LA BBQ,69.0,KG,0.015,17.56
1000083,PIQUEO DE CHANCHO A LA BBQ,170.0,KG,0.002,2.42
1000083,PIQUEO DE CHANCHO A LA BBQ,237.0,LT,0.09,18.25868
1000083,PIQUEO DE CHANCHO A LA BBQ,560.0,UNID,1.0,8.832508
1000083,PIQUEO DE CHANCHO A LA BBQ,561.0,UNID,0.5,1.32
1000083,PIQUEO DE CHANCHO A LA BBQ,571.0,KG,0.2,2.98
1000083,PIQUEO DE CHANCHO A LA BBQ,621.0,KG,0.05,23.0
1000094,PEPPER STEAK,8.0,LT,0.015,6.94
1000094,PEPPER STEAK,38.0,LT,0.16,13.95
1000094,PEPPER STEAK,64.0,LT,0.03,5.2
1000094,PEPPER STEAK,69.0,KG,0.03,17.56
1000094,PEPPER STEAK,77.0,KG,0.001,100.0
1000094,PEPPER STEAK,92.0,KG,0.012,46.0
1000094,PEPPER STEAK,100.0,KG,0.002,1.4
1000094,PEPPER STEAK,182.0,KG,0.6,1.85
1000094,PEPPER STEAK,532.0,LT,0.02,12.99
1000094,PEPPER STEAK,610.0,UNID,1.0,10.1480146
1000095,LOMO EN SALSA DE CHAMPIÑONES,8.0,LT,0.015,6.94
1000095,LOMO EN SALSA DE CHAMPIÑONES,29.0,KG,0.05,9.88
1000095,LOMO EN SALSA DE CHAMPIÑONES,38.0,LT,0.09,13.95
1000095,LOMO EN SALSA DE CHAMPIÑONES,64.0,LT,0.06,5.2
1000095,LOMO EN SALSA DE CHAMPIÑONES,69.0,KG,0.03,17.56
1000095,LOMO EN SALSA DE CHAMPIÑONES,77.0,KG,0.001,100.0
1000095,LOMO EN SALSA DE CHAMPIÑONES,91.0,KG,0.001,43.0
1000095,LOMO EN SALSA DE CHAMPIÑONES,100.0,KG,0.001,1.4
1000095,LOMO EN SALSA DE CHAMPIÑONES,171.0,KG,0.002,6.49
1000095,LOMO EN SALSA DE CHAMPIÑONES,182.0,KG,0.6,1.85
1000095,LOMO EN SALSA DE CHAMPIÑONES,531.0,LT,0.02,13.0
1000095,LOMO EN SALSA DE CHAMPIÑONES,610.0,UNID,1.0,10.1480146
1000098,ALITAS TERIYAKI,8.0,LT,0.05,6.94
1000098,ALITAS TERIYAKI,13.0,KG,0.01,13.0
1000098,ALITAS TERIYAKI,182.0,KG,0.6,1.85
1000098,ALITAS TERIYAKI,255.0,LT,0.05,7.72377
1000098,ALITAS TERIYAKI,603.0,UNID,1.0,8.2842494
1000099,ALITAS ACEVICHADAS,8.0,LT,0.05,6.94
1000099,ALITAS ACEVICHADAS,158.0,KG,0.002,6.38
1000099,ALITAS ACEVICHADAS,182.0,KG,0.6,1.85
1000099,ALITAS ACEVICHADAS,256.0,LT,0.05,13.9620346
1000099,ALITAS ACEVICHADAS,603.0,UNID,1.0,8.2842494
1000103,SALCHIPAPA PARRILLERA,8.0,LT,0.015,6.94
1000103,SALCHIPAPA PARRILLERA,100.0,KG,0.002,1.4
1000103,SALCHIPAPA PARRILLERA,182.0,KG,0.75,1.85
1000103,SALCHIPAPA PARRILLERA,232.0,LT,0.015,7.2336244
1000103,SALCHIPAPA PARRILLERA,621.0,KG,0.2,23.0
1000105,MILKSHAKE,36.0,LT,0.01,22.07
1000105,MILKSHAKE,50.0,UNID,1.0,0.2166666666666666
1000105,MILKSHAKE,63.0,LT,0.177,9.620253164556962
1000105,MILKSHAKE,213.0,KG,0.08,28.18
1000105,MILKSHAKE,497.0,LT,0.02957,10.4
1000105,MILKSHAKE,548.0,UNID,1.0,0.51
1000106,ODÍN,36.0,LT,0.01,22.07
1000106,ODÍN,50.0,UNID,1.0,0.2166666666666666
1000106,ODÍN,54.0,LT,0.12,8.28
1000106,ODÍN,56.0,LT,0.12,5.38
1000106,ODÍN,63.0,LT,0.177,9.620253164556962
1000106,ODÍN,497.0,LT,0.044,10.4
1000106,ODÍN,515.0,LT,0.059,25.946666666666665
1000107,HELADO VIKINGO,36.0,LT,0.01,22.07
1000107,HELADO VIKINGO,52.0,KG,0.01,8.33
1000107,HELADO VIKINGO,54.0,LT,0.06,8.28
1000107,HELADO VIKINGO,55.0,LT,0.06,9.78
1000107,HELADO VIKINGO,56.0,LT,0.06,5.38
1000107,HELADO VIKINGO,70.0,KG,0.005,28.39
1000107,HELADO VIKINGO,213.0,KG,0.022,28.18
1000108,VIKINGO FROZEN,15.0,KG,0.044,15.66
1000108,VIKINGO FROZEN,36.0,LT,0.01,22.07
1000108,VIKINGO FROZEN,50.0,UNID,1.0,0.2166666666666666
1000108,VIKINGO FROZEN,54.0,LT,0.06,8.28
1000108,VIKINGO FROZEN,56.0,LT,0.06,5.38
1000108,VIKINGO FROZEN,63.0,LT,0.177,9.620253164556962
1000108,VIKINGO FROZEN,70.0,KG,0.005,28.39
1000108,VIKINGO FROZEN,497.0,LT,0.044,10.4
1000109,HUEVO,60.0,UNID,1.0,0.41
1000111,CHANCHO A LA BRASA FAMILIAR,182.0,KG,1.06,1.85
1000111,CHANCHO A LA BRASA FAMILIAR,233.0,LT,0.2,7.865835
1000111,CHANCHO A LA BRASA FAMILIAR,246.0,LT,0.06,7.0940443
1000112,CHANCHO A LA BRASA PARA 2,182.0,KG,0.9,1.85
1000112,CHANCHO A LA BRASA PARA 2,233.0,LT,0.1,7.865835
1000112,CHANCHO A LA BRASA PARA 2,246.0,LT,0.06,7.0940443
1000113,CHANCHO A LA BRASA PERSONAL,182.0,KG,0.75,1.85
1000113,CHANCHO A LA BRASA PERSONAL,233.0,LT,0.05,7.865835
1000113,CHANCHO A LA BRASA PERSONAL,246.0,LT,0.06,7.0940443
1000115,PORCION DE TORTA,679.0,UNID,1.0,6.8125
2000001,ORGASMO VIKINGO,58.0,KG,0.12,1.8
2000001,ORGASMO VIKINGO,63.0,LT,0.08872,9.620253164556962
2000001,ORGASMO VIKINGO,466.0,LT,0.05915,77.33333333333333
2000001,ORGASMO VIKINGO,513.0,LT,0.02957,26.0
2000001,ORGASMO VIKINGO,515.0,LT,0.02957,25.946666666666665
2000001,ORGASMO VIKINGO,544.0,LT,0.02957,28.0
2000002,AZOTE VIKINGO,58.0,KG,0.12,1.8
2000002,AZOTE VIKINGO,158.0,KG,0.03,6.38
2000002,AZOTE VIKINGO,244.0,LT,0.05915,8.825094
2000002,AZOTE VIKINGO,500.0,LT,0.17744,2.166666666666667
2000002,AZOTE VIKINGO,512.0,LT,0.01479,25.333333333333332
2000002,AZOTE VIKINGO,544.0,LT,0.05915,28.0
2000003,NEGRONI,58.0,KG,0.08,1.8
2000003,NEGRONI,165.0,KG,0.01,2.56
2000003,NEGRONI,492.0,LT,0.02957,33.06666666666666
2000003,NEGRONI,510.0,UNID,0.02957,52.0
2000003,NEGRONI,517.0,LT,0.02957,100.66666666666666
2000004,PIÑA COLADA,37.0,KG,0.04436,27.2
2000004,PIÑA COLADA,58.0,KG,0.1,1.8
2000004,PIÑA COLADA,63.0,LT,0.01479,9.620253164556962
2000004,PIÑA COLADA,497.0,LT,0.02957,10.4
2000004,PIÑA COLADA,499.0,LT,0.17744,4.0
2000004,PIÑA COLADA,523.0,LT,0.05915,27.5
2000005,MACHU PICCHU,58.0,KG,0.08,1.8
2000005,MACHU PICCHU,498.0,LT,0.02957,10.4
2000005,MACHU PICCHU,500.0,LT,0.23659,2.166666666666667
2000005,MACHU PICCHU,516.0,LT,0.0074,25.88
2000005,MACHU PICCHU,521.0,LT,0.05915,15.5
2000006,ALGARROBINA,15.0,KG,0.01479,15.66
2000006,ALGARROBINA,58.0,KG,0.08,1.8
2000006,ALGARROBINA,60.0,UNID,1.0,0.41
2000006,ALGARROBINA,63.0,LT,0.08872,9.620253164556962
2000006,ALGARROBINA,497.0,LT,0.04436,10.4
2000006,ALGARROBINA,514.0,LT,0.01479,25.626666666666665
2000006,ALGARROBINA,521.0,LT,0.04436,15.5
2000007,PISCO SOUR EL CLÁSICO,58.0,KG,0.1,1.8
2000007,PISCO SOUR EL CLÁSICO,60.0,UNID,1.0,0.41
2000007,PISCO SOUR EL CLÁSICO,158.0,KG,0.008,6.38
2000007,PISCO SOUR EL CLÁSICO,158.0,KG,0.015,6.38
2000007,PISCO SOUR EL CLÁSICO,458.0,LT,0.00444,10.0
2000007,PISCO SOUR EL CLÁSICO,497.0,LT,0.04436,10.4
2000007,PISCO SOUR EL CLÁSICO,521.0,LT,0.08872,15.5
2000008,PISCO SOUR DE FINAS HIERBAS,58.0,KG,0.1,1.8
2000008,PISCO SOUR DE FINAS HIERBAS,60.0,UNID,1.0,0.41
2000008,PISCO SOUR DE FINAS HIERBAS,158.0,KG,0.008,6.38
2000008,PISCO SOUR DE FINAS HIERBAS,158.0,KG,0.015,6.38
2000008,PISCO SOUR DE FINAS HIERBAS,242.0,LT,0.05915,3.813238
2000008,PISCO SOUR DE FINAS HIERBAS,458.0,LT,0.00444,10.0
2000008,PISCO SOUR DE FINAS HIERBAS,521.0,LT,0.08872,15.5
2000009,PISCO SOUR DE ARÁNDANOS,58.0,KG,0.1,1.8
2000009,PISCO SOUR DE ARÁNDANOS,60.0,UNID,1.0,0.41
2000009,PISCO SOUR DE ARÁNDANOS,158.0,KG,0.008,6.38
2000009,PISCO SOUR DE ARÁNDANOS,158.0,KG,0.015,6.38
2000009,PISCO SOUR DE ARÁNDANOS,242.0,LT,0.05915,3.813238
2000009,PISCO SOUR DE ARÁNDANOS,458.0,LT,0.00444,10.0
2000009,PISCO SOUR DE ARÁNDANOS,521.0,LT,0.08872,15.5
2000011,PISCO SOUR DE MARACUYÁ,58.0,KG,0.1,1.8
2000011,PISCO SOUR DE MARACUYÁ,60.0,UNID,1.0,0.41
2000011,PISCO SOUR DE MARACUYÁ,158.0,KG,0.008,6.38
2000011,PISCO SOUR DE MARACUYÁ,158.0,KG,0.015,6.38
2000011,PISCO SOUR DE MARACUYÁ,244.0,LT,0.05915,8.825094
2000011,PISCO SOUR DE MARACUYÁ,458.0,LT,0.00444,10.0
2000011,PISCO SOUR DE MARACUYÁ,497.0,LT,0.02957,10.4
2000011,PISCO SOUR DE MARACUYÁ,521.0,LT,0.08872,15.5
2000012,PISCO SOUR DE FRESA,58.0,KG,0.1,1.8
2000012,PISCO SOUR DE FRESA,60.0,UNID,1.0,0.41
2000012,PISCO SOUR DE FRESA,158.0,KG,0.008,6.38
2000012,PISCO SOUR DE FRESA,158.0,KG,0.015,6.38
2000012,PISCO SOUR DE FRESA,243.0,LT,0.05915,4.4245969
2000012,PISCO SOUR DE FRESA,458.0,LT,0.00444,10.0
2000012,PISCO SOUR DE FRESA,521.0,LT,0.08872,15.5
2000013,MOJITO EL CLÁSICO,58.0,KG,0.1,1.8
2000013,MOJITO EL CLÁSICO,150.0,KG,0.01,13.4
2000013,MOJITO EL CLÁSICO,158.0,KG,0.03,6.38
2000013,MOJITO EL CLÁSICO,216.0,KG,0.002,71.4571219
2000013,MOJITO EL CLÁSICO,458.0,LT,0.001,10.0
2000013,MOJITO EL CLÁSICO,465.0,LT,0.17744,0.65
2000013,MOJITO EL CLÁSICO,497.0,LT,0.02957,10.4
2000013,MOJITO EL CLÁSICO,523.0,LT,0.05915,27.5
2000014,MOJITO DE FINAS HIERBAS,58.0,KG,0.1,1.8
2000014,MOJITO DE FINAS HIERBAS,150.0,KG,0.01,13.4
2000014,MOJITO DE FINAS HIERBAS,158.0,KG,0.03,6.38
2000014,MOJITO DE FINAS HIERBAS,216.0,KG,0.002,71.4571219
2000014,MOJITO DE FINAS HIERBAS,242.0,LT,0.04436,3.813238
2000014,MOJITO DE FINAS HIERBAS,458.0,LT,0.001,10.0
2000014,MOJITO DE FINAS HIERBAS,465.0,LT,0.17744,0.65
2000014,MOJITO DE FINAS HIERBAS,523.0,LT,0.05915,27.5
2000015,MOJITO DE ARÁNDANOS,58.0,KG,0.1,1.8
2000015,MOJITO DE ARÁNDANOS,150.0,KG,0.01,13.4
2000015,MOJITO DE ARÁNDANOS,158.0,KG,0.03,6.38
2000015,MOJITO DE ARÁNDANOS,216.0,KG,0.002,71.4571219
2000015,MOJITO DE ARÁNDANOS,241.0,LT,0.04436,4.80745
2000015,MOJITO DE ARÁNDANOS,458.0,LT,0.001,10.0
2000015,MOJITO DE ARÁNDANOS,465.0,LT,0.17744,0.65
2000015,MOJITO DE ARÁNDANOS,523.0,LT,0.05915,27.5
2000016,MOJITO DE MARACUYÁ,58.0,KG,0.1,1.8
2000016,MOJITO DE MARACUYÁ,150.0,KG,0.01,13.4
2000016,MOJITO DE MARACUYÁ,158.0,KG,0.03,6.38
2000016,MOJITO DE MARACUYÁ,165.0,KG,0.001,2.56
2000016,MOJITO DE MARACUYÁ,216.0,KG,0.002,71.4571219
2000016,MOJITO DE MARACUYÁ,244.0,LT,0.04436,8.825094
2000016,MOJITO DE MARACUYÁ,465.0,LT,0.17744,0.65
2000016,MOJITO DE MARACUYÁ,497.0,LT,0.02957,10.4
2000016,MOJITO DE MARACUYÁ,523.0,LT,0.05915,27.5
2000017,MOJITO DE FRESA,58.0,KG,0.1,1.8
2000017,MOJITO DE FRESA,150.0,KG,0.01,13.4
2000017,MOJITO DE FRESA,158.0,KG,0.03,6.38
2000017,MOJITO DE FRESA,216.0,KG,0.002,71.4571219
2000017,MOJITO DE FRESA,243.0,LT,0.04436,4.4245969
2000017,MOJITO DE FRESA,458.0,LT,0.001,10.0
2000017,MOJITO DE FRESA,465.0,LT,0.17744,0.65
2000017,MOJITO DE FRESA,523.0,LT,0.05915,27.5
2000018,CHILCANO EL CLÁSICO,58.0,KG,0.1,1.8
2000018,CHILCANO EL CLÁSICO,158.0,KG,0.03,6.38
2000018,CHILCANO EL CLÁSICO,216.0,KG,0.002,71.4571219
2000018,CHILCANO EL CLÁSICO,458.0,LT,0.00444,10.0
2000018,CHILCANO EL CLÁSICO,491.0,LT,0.17744,4.213333333333333
2000018,CHILCANO EL CLÁSICO,497.0,LT,0.00444,10.4
2000018,CHILCANO EL CLÁSICO,521.0,LT,0.05915,15.5
2000019,CHILCANO DE FINAS HIERBAS,58.0,KG,0.1,1.8
2000019,CHILCANO DE FINAS HIERBAS,158.0,KG,0.03,6.38
2000019,CHILCANO DE FINAS HIERBAS,216.0,KG,0.002,71.4571219
2000019,CHILCANO DE FINAS HIERBAS,242.0,LT,0.04436,3.813238
2000019,CHILCANO DE FINAS HIERBAS,458.0,LT,0.00444,10.0
2000019,CHILCANO DE FINAS HIERBAS,491.0,LT,0.17744,4.213333333333333
2000019,CHILCANO DE FINAS HIERBAS,521.0,LT,0.05915,15.5
2000020,CHILCANO DE MARACUYÁ,58.0,KG,0.1,1.8
2000020,CHILCANO DE MARACUYÁ,158.0,KG,0.03,6.38
2000020,CHILCANO DE MARACUYÁ,216.0,KG,0.002,71.4571219
2000020,CHILCANO DE MARACUYÁ,244.0,LT,0.04436,8.825094
2000020,CHILCANO DE MARACUYÁ,458.0,LT,0.00444,10.0
2000020,CHILCANO DE MARACUYÁ,491.0,LT,0.17744,4.213333333333333
2000020,CHILCANO DE MARACUYÁ,497.0,LT,0.02957,10.4
2000020,CHILCANO DE MARACUYÁ,521.0,LT,0.05915,15.5
2000021,CHILCANO DE ARÁNDANOS,58.0,KG,0.1,1.8
2000021,CHILCANO DE ARÁNDANOS,158.0,KG,0.03,6.38
2000021,CHILCANO DE ARÁNDANOS,216.0,KG,0.002,71.4571219
2000021,CHILCANO DE ARÁNDANOS,241.0,LT,0.04436,4.80745
2000021,CHILCANO DE ARÁNDANOS,458.0,LT,0.00444,10.0
2000021,CHILCANO DE ARÁNDANOS,491.0,LT,0.17744,4.213333333333333
2000021,CHILCANO DE ARÁNDANOS,521.0,LT,0.05915,15.5
2000022,CHILCANO DE FRESA,58.0,KG,0.1,1.8
2000022,CHILCANO DE FRESA,158.0,KG,0.015,6.38
2000022,CHILCANO DE FRESA,216.0,KG,0.002,71.4571219
2000022,CHILCANO DE FRESA,243.0,LT,0.04436,4.4245969
2000022,CHILCANO DE FRESA,458.0,LT,0.00444,10.0
2000022,CHILCANO DE FRESA,491.0,LT,0.17744,4.213333333333333
2000022,CHILCANO DE FRESA,521.0,LT,0.05915,15.5
2000023,DAIQUIRI EL CLÁSICO,58.0,KG,0.25,1.8
